***************** Episode: 00 | Action: [0.85322684 0.08043711 0.05577299], Reward: 6.0538461538461545
990 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 434.8805825242581
1089 | Action: [-0.33198097  0.16012943  0.00357599], Reward: 424.98058252425585
1188 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 415.0805825242536
Episode took: 39.36670184135437 seconds
***************** Episode: 1370 | Action: [0.87397754 0.08040231 0.06488407], Reward: 6.330868167202572
99 | Action: [-0.41108954  0.16765663  0.00153438], Reward: 35.01607717041797
198 | Action: [0.34203854 0.08497958 0.00833389], Reward: 108.71736334405162
297 | Action: [-0.8227288   0.1066843   0.00175734], Reward: 201.71125401929316
396 | Action: [0.31325248 0.26591176 0.01282571], Reward: 307.5668810289385
495 | Action: [0.516076   0.06738027 0.00475761], Reward: 349.11382636655674
594 | Action: [0.5005711  0.11321431 0.00486866], Reward: 368.152733118966
693 | Action: [-0.3110491   0.1724422   0.00367201], Reward: 396.83794212217913
792 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 386.9379421221769
891 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 377.0379421221746
990 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 367.1379421221724
1089 | Action: [-0.59677845  0.14439575  0.00322674], Reward: 357.2379421221701
1188 | Action: [-0.30533996  0.17423895  0.00367088], Reward: 347.3379421221679
Episode took: 38.83073902130127 seconds
***************** Episode: 1380 | Action: [0.8075618  0.07242186 0.05124713], Reward: 7.042857142857144
99 | Action: [-0.2287013   0.11840706  0.00128432], Reward: 39.99999999999994
198 | Action: [-0.8364917   0.07833972  0.00121667], Reward: 122.95714285714313
297 | Action: [0.68100494 0.09480792 0.00693029], Reward: 213.05714285714402
396 | Action: [-0.7860162   0.18076403  0.00666062], Reward: 299.58571428571435
495 | Action: [-0.335564    0.11059365  0.00463099], Reward: 303.9714285714263
594 | Action: [-0.22814007  0.18375437  0.00428036], Reward: 294.07142857142406
693 | Action: [0.2100739  0.14742899 0.00285161], Reward: 298.45714285713603
792 | Action: [-0.3947704   0.11580028  0.00240306], Reward: 292.12857142856234
891 | Action: [-0.7065308   0.13810161  0.00213051], Reward: 282.2285714285601
990 | Action: [-0.1689448   0.23236415  0.00812719], Reward: 272.32857142855784
1089 | Action: [-0.9345804   0.13507034  0.00204713], Reward: 265.99999999998414
1188 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 256.0999999999819
Episode took: 38.0869619846344 seconds
***************** Episode: 1390 | Action: [0.9215831  0.10218373 0.07094366], Reward: 7.418796992481203
99 | Action: [-0.4520591   0.11658171  0.0016337 ], Reward: 42.63157894736835
198 | Action: [-0.05176653  0.20777062  0.00418059], Reward: 130.47593984962447
297 | Action: [0.6066856  0.12337233 0.0093906 ], Reward: 237.11729323308384
396 | Action: [-0.826967    0.14473188  0.00250376], Reward: 339.99924812029957
495 | Action: [0.05568106 0.14510866 0.00405632], Reward: 454.1593984962364
594 | Action: [-0.4555191   0.1258767   0.00336063], Reward: 444.25939849623416
693 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 434.3593984962319
792 | Action: [-0.14243492  0.13383509  0.0029128 ], Reward: 424.45939849622965
891 | Action: [0.4966231  0.07285827 0.00259529], Reward: 414.5593984962274
990 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 404.65939849622515
1089 | Action: [-0.20713797  0.08434626  0.00320835], Reward: 394.7593984962229
1188 | Action: [-0.6238018   0.18339303  0.00230506], Reward: 384.85939849622065
Episode took: 37.81030035018921 seconds
***************** Episode: 1400 | Action: [0.37336192 0.2516943  0.05992666], Reward: 7.743137254901961
99 | Action: [0.07428365 0.19559376 0.0099633 ], Reward: 48.823529411764625
198 | Action: [0.368278   0.1624693  0.00601145], Reward: 121.27647058823564
297 | Action: [-0.73578525  0.08628268  0.00201435], Reward: 111.3764705882362
396 | Action: [-0.5241648   0.20008096  0.00281121], Reward: 109.31960784313873
495 | Action: [-0.30147788  0.1309611   0.00392207], Reward: 126.87058823529614
594 | Action: [-8.1463701e-01  7.0493408e-02  3.1614653e-04], Reward: 116.9705882352967
693 | Action: [-0.16191308  0.22416012  0.00346168], Reward: 107.07058823529727
792 | Action: [0.2750634  0.41715124 0.00593111], Reward: 97.17058823529783
891 | Action: [-0.666208    0.14916198  0.00286173], Reward: 87.27058823529839
990 | Action: [-0.14201842  0.13262391  0.00369863], Reward: 77.37058823529895
1089 | Action: [0.4604468  0.13345554 0.00290781], Reward: 79.23529411765246
1188 | Action: [-0.2844136   0.16677247  0.0038756 ], Reward: 73.256862745104
Episode took: 39.58665704727173 seconds
***************** Episode: 1410 | Action: [0.8377133  0.07525972 0.05232217], Reward: 7.447169811320755
99 | Action: [-0.88945484  0.12461255  0.00142133], Reward: 42.83018867924523
198 | Action: [-0.09618137  0.13944156  0.00308674], Reward: 134.81698113207577
297 | Action: [-0.9096636   0.14078993  0.00200388], Reward: 238.1245283018879
396 | Action: [0.22326176 0.11965877 0.00594324], Reward: 341.43207547169703
495 | Action: [0.38349935 0.14546204 0.00963797], Reward: 463.6075471698073
594 | Action: [-0.07642989  0.1807643   0.00594603], Reward: 502.76415094338967
693 | Action: [-0.83099115  0.09607256  0.00295451], Reward: 496.6377358490478
792 | Action: [-0.5226217   0.18598197  0.0030209 ], Reward: 505.6056603773473
891 | Action: [0.12769966 0.10619736 0.00278491], Reward: 495.70566037734505
990 | Action: [-0.41720623  0.25775886  0.00347579], Reward: 493.3528301886635
1089 | Action: [0.02767145 0.12457649 0.00356916], Reward: 483.45283018866127
1188 | Action: [-0.11170986  0.19563125  0.00339614], Reward: 473.552830188659
Episode took: 38.264686822891235 seconds
***************** Episode: 1420 | Action: [0.86755735 0.07026875 0.04917868], Reward: 6.249206349206349
99 | Action: [-0.60112983  0.14302562  0.00122422], Reward: 34.4444444444444
198 | Action: [0.33712876 0.10590281 0.00511765], Reward: 107.08412698412731
297 | Action: [0.27990365 0.10600165 0.00399544], Reward: 186.07301587301654
396 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 207.91904761904874
495 | Action: [-0.35480493  0.14240173  0.00285698], Reward: 198.0190476190493
594 | Action: [-0.20821032  0.13448231  0.00487104], Reward: 194.4682539682562
693 | Action: [-0.05638308  0.19090392  0.00453842], Reward: 190.91746031746308
792 | Action: [-0.6351751   0.14592826  0.00193504], Reward: 193.7158730158763
891 | Action: [0.7251754  0.23513696 0.00608841], Reward: 183.81587301587686
990 | Action: [-0.2766759   0.16414194  0.00410266], Reward: 183.4396825396869
1089 | Action: [-0.26239508  0.17920887  0.00414757], Reward: 183.06349206349697
1188 | Action: [-0.10895619  0.3715296   0.00872717], Reward: 189.03650793651335
Episode took: 40.43288707733154 seconds
***************** Episode: 1430 | Action: [0.86807144 0.075094   0.06665469], Reward: 6.868641114982578
99 | Action: [-0.850359    0.0840702   0.00109152], Reward: 42.264808362369266
198 | Action: [0.28539222 0.1202672  0.00723884], Reward: 98.56689895470399
297 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 120.02578397212613
396 | Action: [-9.2808604e-01  2.7970044e-02  9.0130244e-04], Reward: 110.1257839721267
495 | Action: [-7.80810118e-01  1.16230525e-01  5.67135634e-04], Reward: 103.71010452961855
594 | Action: [0.31578264 0.1773443  0.00718532], Reward: 153.043554006971
693 | Action: [-0.70650804  0.18788011  0.00140315], Reward: 237.2202090592363
792 | Action: [-0.7813556   0.0505207   0.00202622], Reward: 258.6790940766561
891 | Action: [-0.75231016  0.0756311   0.00254615], Reward: 273.16933797909405
990 | Action: [0.04198769 0.10558454 0.00448302], Reward: 305.08118466898725
1089 | Action: [0.2244912  0.3102876  0.00649091], Reward: 392.74216027874104
1188 | Action: [0.01246134 0.11834522 0.01002461], Reward: 456.0128919860558
Episode took: 40.13896584510803 seconds
***************** Episode: 1440 | Action: [0.64313865 0.1891772  0.09998234], Reward: 6.5889632107023415
99 | Action: [0.37139335 0.18911867 0.0120833 ], Reward: 40.1672240802675
198 | Action: [-0.1535792   0.2180625   0.00486635], Reward: 107.1903010033448
297 | Action: [-0.09937833  0.0892847   0.00118197], Reward: 100.63478260869654
396 | Action: [-0.15537548  0.13080001  0.00427712], Reward: 90.7347826086971
495 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 110.93511705685826
594 | Action: [-0.13114288  0.16231546  0.00283121], Reward: 101.03511705685882
693 | Action: [0.25142193 0.12668705 0.00580622], Reward: 91.13511705685939
792 | Action: [-0.08364805  0.18764421  0.00441766], Reward: 84.57959866221113
891 | Action: [-0.98633707  0.23312211  0.00138503], Reward: 91.40200668896757
990 | Action: [-0.9786608   0.11080609  0.00110868], Reward: 88.19096989967049
1089 | Action: [0.14927426 0.24367547 0.00798517], Reward: 78.29096989967105
1188 | Action: [-0.04574774  0.08945647  0.00440944], Reward: 98.49130434783221
Episode took: 39.632189989089966 seconds
***************** Episode: 1450 | Action: [0.86420256 0.09643752 0.06121426], Reward: 7.199270072992701
99 | Action: [-0.18643782  0.19695167  0.00142405], Reward: 41.09489051094884
198 | Action: [0.45664406 0.1163472  0.0052437 ], Reward: 122.43576642335798
297 | Action: [0.05824822 0.12838812 0.00826938], Reward: 222.02481751824942
396 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 281.46788321167895
495 | Action: [0.3276647  0.3703944  0.00803342], Reward: 271.5678832116767
594 | Action: [-0.29607388  0.18188804  0.00441187], Reward: 261.66788321167445
693 | Action: [0.74613225 0.42155153 0.02515305], Reward: 280.9649635036431
792 | Action: [0.6482459  0.10090289 0.00798376], Reward: 380.55401459853175
891 | Action: [-0.9306441   0.09941532  0.00142456], Reward: 487.4423357664131
990 | Action: [-0.19387594  0.19506443  0.0034233 ], Reward: 517.6883211678706
1089 | Action: [-0.337192    0.17716731  0.00336392], Reward: 507.7883211678684
1188 | Action: [-0.29885882  0.14079897  0.00129373], Reward: 501.5379562043625
Episode took: 38.69692611694336 seconds
***************** Episode: 1460 | Action: [0.87421817 0.06930652 0.06316908], Reward: 6.679661016949153
99 | Action: [-9.6039307e-01  1.7762023e-01  6.7609700e-04], Reward: 37.457627118644005
198 | Action: [-0.9211832   0.10143036  0.00230706], Reward: 112.3033898305087
297 | Action: [-0.44535628  0.08813264  0.0084587 ], Reward: 183.75932203389905
396 | Action: [-0.07191896  0.20827796  0.00638677], Reward: 289.11355932203435
495 | Action: [0.22102225 0.22061825 0.00420286], Reward: 394.4677966101676
594 | Action: [0.71259016 0.14303283 0.01088971], Reward: 489.6525423728772
693 | Action: [-0.8361938   0.17928329  0.0014289 ], Reward: 520.4305084745698
792 | Action: [-0.31413016  0.17014255  0.0037412 ], Reward: 517.3101694915167
891 | Action: [0.01134475 0.11755413 0.00876904], Reward: 524.3593220338873
990 | Action: [0.60858864 0.1096435  0.00450162], Reward: 538.1881355932071
1089 | Action: [-0.66485614  0.16234784  0.0037409 ], Reward: 528.2881355932049
1188 | Action: [-0.0059851   0.14765848  0.00565821], Reward: 528.5576271186263
Episode took: 40.51547574996948 seconds
***************** Episode: 1470 | Action: [0.69614226 0.19001655 0.06603066], Reward: 6.772852233676976
99 | Action: [-0.17712048  0.22826621  0.00784769], Reward: 41.54639175257726
198 | Action: [-0.6992962   0.1725927   0.00679685], Reward: 107.24776632302435
297 | Action: [0.41531703 0.09531409 0.00353394], Reward: 117.96632302405585
396 | Action: [-0.6579481   0.22104728  0.00106008], Reward: 173.35841924398753
495 | Action: [-0.14512509  0.17846864  0.01304139], Reward: 273.42405498281903
594 | Action: [-0.3276569   0.15917733  0.00491167], Reward: 345.9982817869409
693 | Action: [-0.23348802  0.10706718  0.00250941], Reward: 339.53470790377713
792 | Action: [-7.6327550e-01  1.3265029e-01  5.4354139e-04], Reward: 329.6347079037749
891 | Action: [-0.6749118   0.14199258  0.00399973], Reward: 371.2810996563502
990 | Action: [-0.83015025  0.07635904  0.00124101], Reward: 361.38109965634794
1089 | Action: [-0.38133717  0.12103494  0.00767691], Reward: 351.4810996563457
1188 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 341.58109965634344
Episode took: 39.249757289886475 seconds
***************** Episode: 1480 | Action: [0.84446084 0.07962547 0.06041507], Reward: 6.289776357827477
99 | Action: [-0.15072495  0.20361716  0.00157025], Reward: 34.72843450479229
198 | Action: [0.27586055 0.12518933 0.00705541], Reward: 95.11597444089486
297 | Action: [-0.7405724   0.21034974  0.00398589], Reward: 171.4779552715665
396 | Action: [0.0079462  0.24711502 0.00728385], Reward: 241.45015974441063
495 | Action: [-0.00112784  0.32523513  0.01035022], Reward: 336.9814696485622
594 | Action: [0.04270291 0.1379121  0.00510095], Reward: 400.56389776357605
693 | Action: [0.78432685 0.27547234 0.00625459], Reward: 390.6638977635738
792 | Action: [-0.60478246  0.21083686  0.00263461], Reward: 380.76389776357155
891 | Action: [-0.90941864  0.12784539  0.00315501], Reward: 402.81277955270673
990 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 415.2769968051007
1089 | Action: [-0.76049376  0.09107134  0.00261995], Reward: 405.37699680509843
1188 | Action: [0.01244031 0.07631977 0.00230171], Reward: 395.4769968050962
Episode took: 38.61347794532776 seconds
***************** Episode: 1490 | Action: [0.867076   0.09570318 0.07269509], Reward: 6.566666666666667
99 | Action: [-0.6968032   0.17183676  0.00209188], Reward: 36.66666666666662
198 | Action: [0.51269144 0.20762923 0.00796963], Reward: 113.43333333333354
297 | Action: [0.7391941  0.4396075  0.01826914], Reward: 200.20000000000098
396 | Action: [-0.36094594  0.15704462  0.00393844], Reward: 286.9666666666669
495 | Action: [0.0982183  0.08411405 0.00407889], Reward: 277.0666666666647
594 | Action: [0.41408804 0.10580061 0.00157848], Reward: 267.1666666666624
693 | Action: [-0.15120266  0.17538165  0.00405303], Reward: 263.9333333333268
792 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 254.03333333332512
891 | Action: [-0.04750589  0.11750194  0.0057361 ], Reward: 244.13333333332568
990 | Action: [0.09261287 0.1100217  0.00126889], Reward: 234.23333333332624
1089 | Action: [-0.6686768   0.09909935  0.00804892], Reward: 227.66666666666015
1188 | Action: [-0.10499395  0.40720573  0.00932398], Reward: 274.4333333333267
Episode took: 38.40084505081177 seconds
***************** Episode: 1500 | Action: [0.8691635  0.08567599 0.06346847], Reward: 7.226007326007326
99 | Action: [-0.06996577  0.10113849  0.00445369], Reward: 41.28205128205123
198 | Action: [-0.20820776  0.39773175  0.01208071], Reward: 130.28315018315058
297 | Action: [-0.09907148  0.1292565   0.00535202], Reward: 230.27326007326064
396 | Action: [-0.34611207  0.23951297  0.00437904], Reward: 333.9263736263728
495 | Action: [-0.38036966  0.1296837   0.00200818], Reward: 331.3523809523779
594 | Action: [-0.5020891   0.2035654   0.00240158], Reward: 332.4413919413867
693 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 359.17142857142125
792 | Action: [-0.60547954  0.09016362  0.00310424], Reward: 349.271428571419
891 | Action: [-0.8034472   0.11312993  0.00449893], Reward: 339.37142857141674
990 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 329.4714285714145
1089 | Action: [0.27766746 0.08494108 0.00397833], Reward: 319.57142857141224
1188 | Action: [0.55677885 0.18966654 0.00754798], Reward: 309.67142857141
Episode took: 37.96710991859436 seconds
***************** Episode: 1510 | Action: [0.8987466  0.07409617 0.07209153], Reward: 6.372491909385114
99 | Action: [-0.402091    0.1057756   0.00263327], Reward: 35.30744336569575
198 | Action: [0.35621488 0.1283935  0.008602  ], Reward: 106.31359223300998
297 | Action: [-0.15887001  0.18176651  0.00398275], Reward: 190.2647249190946
396 | Action: [0.14699934 0.12081298 0.00419075], Reward: 180.36472491909515
495 | Action: [-0.1703413   0.06271766  0.00282042], Reward: 170.46472491909572
594 | Action: [-0.20472799  0.17533147  0.00400167], Reward: 167.03721682848138
693 | Action: [0.37940758 0.14904691 0.00470165], Reward: 157.13721682848194
792 | Action: [0.12884687 0.17809677 0.00456887], Reward: 147.2372168284825
891 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 137.33721682848307
990 | Action: [-7.0651686e-01  3.8708027e-02  2.9679944e-04], Reward: 127.43721682848363
1089 | Action: [-0.88050854  0.1110283   0.00242527], Reward: 117.53721682848419
1188 | Action: [-0.55071163  0.17349413  0.00297135], Reward: 107.63721682848475
Episode took: 39.10285496711731 seconds
***************** Episode: 1520 | Action: [0.9182523  0.09970545 0.07303455], Reward: 7.307407407407408
99 | Action: [-0.39372763  0.1977943   0.00087867], Reward: 41.851851851851784
198 | Action: [-0.3020262   0.15037017  0.00250353], Reward: 128.24814814814857
297 | Action: [-0.38557413  0.16460162  0.00251544], Reward: 225.7555555555563
396 | Action: [0.02742821 0.11998945 0.00648861], Reward: 338.07777777777676
495 | Action: [-0.33198097  0.16012943  0.00357599], Reward: 339.2888888888856
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 329.38888888888334
693 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 319.4888888888811
792 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 309.58888888887884
891 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 299.6888888888766
990 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 289.78888888887434
1089 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 279.8888888888721
1188 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 269.98888888886984
Episode took: 37.082194328308105 seconds
***************** Episode: 1530 | Action: [0.85582197 0.08430531 0.06017337], Reward: 5.44016620498615
99 | Action: [0.5085717  0.20248573 0.00696276], Reward: 31.551246537396104
198 | Action: [-0.06865066  0.13566092  0.00945102], Reward: 90.90332409972315
297 | Action: [-0.17558911  0.22963737  0.0077868 ], Reward: 164.10581717451598
396 | Action: [-0.409933    0.13200031  0.00308207], Reward: 184.6767313019405
495 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 174.77673130194106
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 164.87673130194162
693 | Action: [-0.3533607   0.14362398  0.00280894], Reward: 154.97673130194218
792 | Action: [-0.30156645  0.17547907  0.00366953], Reward: 145.07673130194274
891 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 135.1767313019433
990 | Action: [-0.30533996  0.17423895  0.00367088], Reward: 125.27673130194387
1089 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 115.37673130194443
1188 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 105.476731301945
Episode took: 39.52855968475342 seconds
***************** Episode: 1540 | Action: [0.83966935 0.08221232 0.05933319], Reward: 7.964516129032258
99 | Action: [-0.5438886   0.08463337  0.00110503], Reward: 46.45161290322574
198 | Action: [0.06324959 0.25096127 0.01478368], Reward: 129.29354838709716
297 | Action: [-0.16484469  0.12447333  0.00504395], Reward: 236.32903225806544
396 | Action: [-0.2143197   0.16914025  0.00409429], Reward: 254.6548387096787
495 | Action: [0.6814625  0.32662302 0.0134926 ], Reward: 256.8516129032264
594 | Action: [-0.4505611   0.08262387  0.00344657], Reward: 319.53225806451496
693 | Action: [-0.24274963  0.23828162  0.00725673], Reward: 426.56774193548125
792 | Action: [-0.70408213  0.10259861  0.00175632], Reward: 533.6032258064472
891 | Action: [0.18961754 0.17095317 0.00457865], Reward: 543.8645161290254
990 | Action: [0.07261658 0.179312   0.00407393], Reward: 558.1580645161198
1089 | Action: [-0.2184834   0.2637526   0.00939883], Reward: 636.9677419354717
1188 | Action: [-0.31550336  0.14641123  0.00291131], Reward: 639.1645161290178
Episode took: 33.02967119216919 seconds
***************** Episode: 1550 | Action: [0.6106583  0.17143512 0.06038383], Reward: 6.772852233676976
99 | Action: [-0.17963442  0.22931209  0.00776999], Reward: 41.54639175257726
198 | Action: [-0.1640976   0.2777179   0.00403685], Reward: 120.99347079037832
297 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 111.09347079037889
396 | Action: [0.46097252 0.13320014 0.00671681], Reward: 101.19347079037945
495 | Action: [-0.3110491   0.1724422   0.00367201], Reward: 135.96701030928034
594 | Action: [0.27795643 0.15289873 0.00251115], Reward: 126.0670103092809
693 | Action: [-0.4259854   0.1161322   0.00252911], Reward: 116.16701030928147
792 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 106.26701030928203
891 | Action: [-0.61822253  0.1027592   0.00683875], Reward: 96.36701030928259
990 | Action: [-0.7302949   0.17956138  0.00296474], Reward: 86.46701030928315
1089 | Action: [-0.30335334  0.08214542  0.00228493], Reward: 76.56701030928372
1188 | Action: [0.20631805 0.10358188 0.00184163], Reward: 66.66701030928428
Episode took: 39.801779985427856 seconds
***************** Episode: 1560 | Action: [0.90161175 0.09593548 0.06252623], Reward: 6.868641114982578
99 | Action: [-0.50809205  0.11251697  0.003056  ], Reward: 38.780487804877986
198 | Action: [0.33364418 0.17273018 0.00780278], Reward: 105.53554006968655
297 | Action: [-0.29084077  0.09609587  0.00247046], Reward: 193.19651567944317
396 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 186.78083623693502
495 | Action: [-0.84139603  0.02603938  0.00086548], Reward: 176.88083623693558
594 | Action: [-0.4514345   0.11404014  0.0033978 ], Reward: 173.94947735191872
693 | Action: [-0.2062752   0.14078067  0.00130692], Reward: 216.3142857142886
792 | Action: [-0.962461    0.08808598  0.001518  ], Reward: 310.9439024390261
891 | Action: [-0.37440187  0.13045876  0.00361871], Reward: 328.91846689895414
990 | Action: [0.07524246 0.16920628 0.00459074], Reward: 319.0184668989519
1089 | Action: [-0.7337144   0.13890709  0.00520897], Reward: 309.11846689894963
1188 | Action: [-0.10543192  0.5359251   0.01883417], Reward: 341.03031358884283
Episode took: 38.096856117248535 seconds
***************** Episode: 1570 | Action: [0.23751445 0.3352722  0.04868111], Reward: 7.447169811320755
99 | Action: [-0.17936647  0.22939475  0.00788226], Reward: 46.6037735849056
198 | Action: [-0.45169526  0.12017987  0.00347131], Reward: 127.26981132075493
297 | Action: [-0.6418721   0.02024108  0.00117602], Reward: 158.8792452830197
396 | Action: [-0.39284405  0.13378055  0.00203577], Reward: 148.97924528302028
495 | Action: [-0.23597145  0.17360066  0.00369928], Reward: 142.85283018868122
594 | Action: [-0.01538459  0.20110907  0.00415238], Reward: 234.8396226415122
693 | Action: [-0.8350398   0.22375564  0.00156042], Reward: 345.69433962264213
792 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 384.8509433962245
891 | Action: [0.18469152 0.11344461 0.01644793], Reward: 374.95094339622227
990 | Action: [-0.41142273  0.15229557  0.0125631 ], Reward: 383.9188679245218
1089 | Action: [0.11286411 0.19080807 0.00401135], Reward: 464.5849056603681
1188 | Action: [0.71734875 0.15761724 0.00547944], Reward: 454.68490566036587
Episode took: 40.01684308052063 seconds
***************** Episode: 1580 | Action: [0.802276   0.0784925  0.05681669], Reward: 6.435947712418301
99 | Action: [-0.09969728  0.10920445  0.00225956], Reward: 35.751633986928056
198 | Action: [0.28491133 0.17631279 0.00763201], Reward: 110.81895424836634
297 | Action: [-0.632643    0.24547404  0.00331778], Reward: 205.4941176470598
396 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 293.63333333333355
495 | Action: [-0.429327    0.13141657  0.00295788], Reward: 283.7333333333313
594 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 273.83333333332905
693 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 263.9333333333268
792 | Action: [0.04148363 0.14388025 0.00437479], Reward: 254.03333333332512
891 | Action: [0.1967224  0.1557936  0.00240281], Reward: 244.13333333332568
990 | Action: [0.50050974 0.11035276 0.00386873], Reward: 240.76928104574455
1089 | Action: [-0.31035542  0.17129217  0.00374182], Reward: 230.8692810457451
1188 | Action: [-0.42289424  0.17404242  0.00284469], Reward: 227.50522875816398
Episode took: 38.5980007648468 seconds
***************** Episode: 1590 | Action: [0.82638806 0.08967709 0.06413788], Reward: 7.094244604316547
99 | Action: [-0.03054878  0.10695276  0.00391506], Reward: 43.95683453237404
198 | Action: [-0.23385812  0.318647    0.01368435], Reward: 116.79064748201458
297 | Action: [0.6885503  0.11889664 0.00803562], Reward: 196.81870503597216
396 | Action: [-0.04928202  0.35729787  0.00261198], Reward: 302.0266187050361
495 | Action: [-0.42536303  0.1189742   0.00288651], Reward: 306.5151079136669
594 | Action: [0.18548298 0.19088998 0.00435513], Reward: 296.61510791366464
693 | Action: [0.00595548 0.10493666 0.01178239], Reward: 311.8949640287702
792 | Action: [-0.57360727  0.19380829  0.00466145], Reward: 301.9949640287679
891 | Action: [-0.25120744  0.0931378   0.00339606], Reward: 302.88633093524044
990 | Action: [-0.7102532   0.2165197   0.00234629], Reward: 303.77769784171295
1089 | Action: [-0.45629042  0.05583806  0.0022459 ], Reward: 293.8776978417107
1188 | Action: [-0.288654    0.1685387   0.00369254], Reward: 287.5748201438667
Episode took: 38.050299882888794 seconds
***************** Episode: 1600 | Action: [0.8587797  0.07669994 0.06032718], Reward: 6.844444444444445
99 | Action: [-0.36894187  0.15971805  0.0014079 ], Reward: 38.61111111111106
198 | Action: [0.47515118 0.26075196 0.00262789], Reward: 118.98888888888929
297 | Action: [-0.20309815  0.40655273  0.01269402], Reward: 209.78333333333447
396 | Action: [-0.17798382  0.1579608   0.00365157], Reward: 265.85555555555675
495 | Action: [0.73623705 0.05495141 0.00424688], Reward: 255.95555555555453
594 | Action: [-0.29357624  0.16409121  0.0036396 ], Reward: 277.3055555555529
693 | Action: [0.20869131 0.15442069 0.0096598 ], Reward: 267.4055555555507
792 | Action: [-0.13129075  0.16513482  0.00216315], Reward: 264.4499999999929
891 | Action: [-0.07160279  0.16980235  0.00717229], Reward: 254.54999999999106
990 | Action: [-0.11793892  0.18786635  0.00443685], Reward: 255.06666666665654
1089 | Action: [0.38546804 0.14156999 0.00803393], Reward: 252.11111111110156
1188 | Action: [0.65331256 0.14085147 0.00778589], Reward: 252.6277777777671
Episode took: 37.89631390571594 seconds
***************** Episode: 1610 | Action: [0.2775622  0.23593265 0.07141709], Reward: 6.893006993006994
99 | Action: [-0.20168969  0.22322391  0.00726129], Reward: 42.44755244755239
198 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 95.48461538461562
297 | Action: [-0.69552964  0.1422107   0.00153701], Reward: 99.57062937063016
396 | Action: [-0.5015956   0.19247398  0.00250638], Reward: 89.67062937063072
495 | Action: [-0.2924982   0.19184728  0.00471318], Reward: 114.73566433566621
594 | Action: [-0.75868744  0.14978929  0.00348412], Reward: 115.32517482517726
693 | Action: [0.0625032  0.259506   0.00345585], Reward: 105.42517482517782
792 | Action: [-0.28985357  0.25386852  0.00472074], Reward: 109.51118881119235
891 | Action: [-0.26671427  0.20156388  0.00402834], Reward: 99.61118881119292
990 | Action: [-0.47621256  0.0988446   0.01095784], Reward: 96.70419580420047
1089 | Action: [-0.7063245   0.20544806  0.00304764], Reward: 86.80419580420103
1188 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 76.90419580420159
Episode took: 38.30029320716858 seconds
***************** Episode: 1620 | Action: [0.81953824 0.07686017 0.05427392], Reward: 6.522516556291391
99 | Action: [-0.4961888   0.1837028   0.00149049], Reward: 36.357615894039675
198 | Action: [-0.76712996  0.13543771  0.0061255 ], Reward: 105.92781456953676
297 | Action: [0.27840054 0.11073191 0.00816062], Reward: 178.8092715231796
396 | Action: [-0.02714533  0.18619542  0.01634154], Reward: 255.00198675496802
495 | Action: [-0.6783032   0.15000689  0.00282602], Reward: 331.19470198675435
594 | Action: [-0.08995531  0.11157192  0.00222968], Reward: 341.1622516556264
693 | Action: [-0.2805708   0.16769399  0.00389665], Reward: 341.1960264900613
792 | Action: [-0.3929774   0.1114889   0.00398594], Reward: 334.60728476820475
891 | Action: [-5.6503761e-01  1.5340847e-01  3.5096082e-04], Reward: 324.7072847682025
